domain,title,category
university,Điểm thi IELTS (BC) - ĐẠI HỌC HUẾ,Trung tâm giáo dục
university,Khoa Địa lý,Khoa học thuật
university,Khoa Giáo dục Chính trị,Khoa học thuật
university,Khoa Giao hưởng - Nhạc nhẹ - Công nghệ âm nhạc,Khoa học thuật
university,Khoa Công nghệ Thông tin,Khoa học thuật
university,Trung tâm Anh ngữ TOP English Academy Hue,Trung tâm giáo dục
university,Nơ Phan Academy,Trường giáo dục phổ thông
university,DUHA Academy,Trung tâm giáo dục
university,Đông Phan Academy,Tổ chức giáo dục
university,C Music Academy,Trường nghệ thuật
university,BRITISH ENGLISH ACADEMY,Trường đại học
university,Lee Nguyễn Academy,Tổ chức giáo dục
university,Công ty TNHH MTV DHP ACADEMY,Trung tâm giáo dục
university,Trung Tâm Đào Tạo Digital Marketing - Nguyen Academy,Trung tâm đào tạo
university,Trung Tâm Đào Tạo Marketing 3T Academy,Trung tâm giáo dục
university,Nguyen Academy - Học Quảng Cáo Facebook Tại Huế,Trung tâm đào tạo
university,Cúc Phạm Academy,Tổ chức giáo dục
university,Lê Rốt Academy,Trường giáo dục phổ thông
university,B&H Talent Academy,Trung tâm giáo dục
university,Trung tâm ngoại ngữ AMY ENGLISH ACADEMY,Trường dạy tiếng Anh
university,Trường sư phạm Huế,Trường đại học
university,"Keiser University, Huế",Trường đại học
university,MT001,Trường đại học
university,Trường Tiểu học số 2 Kim Long,Trường tiểu học
university,Ký thúc xá Y tế,Trường đại học
university,CRD Vietnam,Trường đại học
university,"TRUNG TÂM THỰC HÀNH VÀ ĐÀO TẠO NGHỀ CNTY, KHOA CHĂN NUÔI THÚ Y, TRƯỜNG ĐẠI HỌC NÔNG LÂM HUẾ",Trường đại học
university,INSA Centre Val de Loire - Campus Hue,Trường đại học
university,Kí túc xá trường Cao đẳng Y tế Huế,Trường đại học
university,Trường THCS Phan Sào Nam,Trường THCS
university,"Trường Cao Đẳng Công Nghiệp Huế, Cơ sở 2",Trường đại học
university,Y khoa,Trường y
university,TT ĐÀO TẠO KỸ NĂNG SỐ VÀ ỨNG DỤNG AI,Trường đại học
university,Trường Tiểu học Trường An,Trường tiểu học
university,Khoa Ngữ Văn,Trường đại học
university,Trường Tiểu học Phước Vĩnh,Trường tiểu học
university,Trường Thcs Vĩnh Lợi,Trường THCS
university,"Khoa Công nghệ Hóa - Môi trường, Trường Cao đẳng Công nghiệp Huế",Trung tâm giáo dục
university,Trường Tiểu học Phú Cát,Trường tiểu học
university,Trường Tiểu Học Thủy Xuân,Trường tiểu học
university,Trường THCS Tố Hữu,Trường THCS
university,Trường Trung cấp Văn hóa Nghệ thuật tỉnh Thừa Thiên Huế,Trường nghệ thuật
university,"Phòng Đào tạo và Công tác sinh viên, Trường Cao đẳng Công nghiệp Huế",Khoa học thuật
university,Khoa Quản trị Ngoại ngữ Du Lịch trường Cao đẳng Công nghiệp Huế,Khoa học thuật
university,"Khoa Giáo Dục Thể Chất, Đại học Huế",Khoa học thuật
university,Trường Cao đẳng nghề số 4 - Cơ sở TP Huế,Trường cao đẳng cộng đồng
university,Trường Trung Cấp Nghề Số 10,Tổ chức giáo dục
university,Chi nhánh Huế - Trường Cao Đẳng Nghề Số 4 - BQP,Trường cao đẳng cộng đồng
university,Trường Cao đẳng nghề Thừa Thiên Huế,Trường dạy nghề
university,Phổ thông Cao đẳng FPT Polytechnic Huế,Tổ chức giáo dục
university,Trung tâm tuyển sinh Cao đẳng Công nghiệp Huế,Trung tâm đào tạo
university,Cơ sở 3 - Trường Cao đẳng Công nghiệp Huế,Trường cao đẳng cộng đồng
university,Luyện chữ đẹp Hà Anh,Trung tâm giáo dục
university,Trung tâm Hỗ trợ sinh viên và Liên kết đào tạo trường CĐSP TT Huế,Trường giáo dục dành cho người lớn
university,Phân Hiệu Trường Cao Đẳng Xây Dựng Công Trình Đô Thị,Trường đại học
university,Trung Tâm Nghiên Cứu & Phát Triển Nông Nghiệp Huế,Viện nghiên cứu
university,Viện Thuận Huy,Viện nghiên cứu
university,Trường Cao Đẳng Nghề Nguyễn Tri Phương,Tổ chức giáo dục
university,Trường THCS Nguyễn Thị Minh Khai,Trường giáo dục phổ thông
university,Trung Tâm Ngoại Ngữ HueMaster,Trường ngoại ngữ
university,Trường THPT Thuận Hóa,Trường trung học phổ thông
university,Liên hiệp các Hội Khoa học kỹ thuật Thành phố Huế,Tổ chức giáo dục
university,Trường THPT Hai Bà Trưng,Trường trung học phổ thông
university,Trường THPT Nguyễn Trường Tộ,Trường cấp ba
university,NORON Huế,Trung tâm trường học
university,Trung tâm Ngoại ngữ MUNDO,Trường ngoại ngữ
university,Anh ngữ Bee U,Trường dạy tiếng Anh
university,Trung tâm luyện thi IELTS Fighter Huế,Trường dạy tiếng Anh
university,Trường Tiểu Học Lê Lợi,Trường tiểu học
university,Pikes Peak State College,Trường cao đẳng cộng đồng
university,ANH NGỮ LATTA,Trường dạy tiếng Anh
university,Citrus College,Trường cao đẳng cộng đồng
university,Việc làm Nhật Bản Esuhai Huế,Trung tâm giáo dục
university,Chabot College,Trường cao đẳng cộng đồng
university,LỚP TOÁN THẦY NGUYÊN - Tp HUẾ,Trung tâm học hành
university,Trường Tiểu học Phú Hòa,Trường tiểu học
university,Cao đẳng Cộng đồng Central New Mexico,Trường cao đẳng cộng đồng
university,Central Alabama Community College,Trường đại học
university,American River College,Trường cao đẳng cộng đồng
university,San Diego Mesa College,Trường đại học
university,GateWay Community College-Washington Campus,Trường cao đẳng cộng đồng
university,Cuyamaca College,Trường cao đẳng cộng đồng
university,Community College Of Denver,Trường cao đẳng cộng đồng
university,Contra Costa College,Trường cao đẳng cộng đồng
university,MiraCosta College,Trường đại học
university,South Mountain Community College,Trường cao đẳng cộng đồng
university,Imperial Valley College,Trường cao đẳng cộng đồng
university,GateWay Community College-Deer Valley,Trường cao đẳng cộng đồng
university,Metropolitan Community College,Trường cao đẳng cộng đồng
university,Tillamook Bay Community College,Trường cao đẳng cộng đồng
university,Bakersfield College,Trường cao đẳng cộng đồng
university,Chemeketa Community College,Trường đại học
university,Butte College,Trường cao đẳng cộng đồng
university,San Diego Community College District,Trường cao đẳng cộng đồng
university,Palo Verde College,Trường đại học
university,Allan Hancock College,Trường cao đẳng cộng đồng
university,CNM Westside Campus,Trường cao đẳng cộng đồng
university,Oregon Coast Community College,Trường cao đẳng cộng đồng
university,Bevill State Community College,Trường đại học
university,Ivy Tech Community College,Trường cao đẳng cộng đồng
university,Alabama Community College System,Trường cao đẳng cộng đồng
university,GateWay Community College-18th Street,Trường cao đẳng cộng đồng
university,Rio Salado College Northern,Trường cao đẳng cộng đồng
university,Calbright College,Tổ chức giáo dục
university,Trường THCS Đông Tảo,Trường THCS
university,Cerro Coso Community College,Trường cao đẳng cộng đồng
university,Trung Tâm Giáo Dục Thường Xuyên Tỉnh Tt- Huế Cơ sở 1,Trung tâm giáo dục
university,Phân hiệu Đại Học Thái Nguyên Tại Tỉnh Lào Cai,Trường cao đẳng/đại học sư phạm
university,Phân Hiệu Trường Đại Học Y Hà Nội,Trường y
university,Phân hiệu Đại học Huế tại Quảng Trị,Trường đại học
university,Luyện Chữ Đẹp Cô Ly - Trung Tâm Luyện Viết Chữ Đẹp Tiền Tiểu Học Tại Huế,Trung tâm đào tạo
university,Trường Đại học Sư phạm Hà Nội - Cơ sở Hà Nam,Trường đại học
university,Trung Tâm Luyện Thi Ielts - Res Huế,Trường dạy tiếng Anh
university,Trung tâm Anh ngữ Quốc tế EUC,Trường dạy tiếng Anh
university,Trung tâm Anh ngữ quốc tế ITC - Huế,Trường dạy tiếng Anh
university,Trung Tâm Âm Nhạc Melody Huế,Nhạc viện
university,TAH Music - Huế,Trung tâm giáo dục
university,Huế Toeic - Luyện thi Toeic và học tiếng Anh giao tiếp,Trung tâm đào tạo
university,Trường Đại học Nông - Lâm Bắc Giang,Trường đại học
university,Trường Tiểu học Đại Lai,Trường tiểu học
university,Trường Đại học Kinh Bắc,Đại học tư thục
university,Trường Tiểu Học - Trung Học Cơ Sở Song Giang,Trường liên cấp tiểu học và trung học
university,Trường THCS xã Song Giang,Trường THCS
university,Trường Trung Học Cơ Sở Đại Lai,Trường THCS
university,Trường THCS Cách Bi,Trường THCS
university,Đại Học Công nghệ Đông Á,Trường đại học
university,Trường Đại học Thành Đông,Trường đại học
university,Đại học Quốc tế Bắc Hà,Trường đại học
university,Trường Đại học Luật Hà Nội,Trường đại học
university,"Trường Đại học Hải Dương, Cơ sở 2",Trường đại học
university,Trường Trung học cơ sở Giang Sơn,Trường THCS
university,Trường Trung học Cơ sở Bồng Lai,Trường THCS
university,Đại Học Kinh Doanh và Công Nghệ 2 (HUBT) Bắc Ninh,Trường đại học
university,Trường Cao Đẳng Ngoại Ngữ & Công Nghệ Việt Nhật,Trường đại học
university,Trường Trung Học Cơ Sở Xuân Lai,Trường THCS
university,Trường Đại Học,Trường đại học
university,Thôn Đức tái xã chi lăng quế võ Tỉnh Bắc ninh,Trường THCS
university,Đại Học Kookmin,Trường đại học
university,Khu B - Trường Sĩ quan Chính trị - Bộ quốc phòng,Trường đại học
university,TRƯỜNG THCS MỘ ĐẠO,Trường THCS
university,Trường Đại học Sao Đỏ - Cơ Sở 2,Trường đại học
university,Cổng trường Đại Học Nông-Lâm Bắc Giang,Trường đại học
university,Trường ĐẠI HỌC SAO ĐỎ CHÍ LINH,Trường đại học
university,Trường Đại học Hải Dương cơ sở 3( Trường Cao đẳng Hải Dương cũ sáp nhập),Trường đại học
university,Đại học Công đoàn cơ sở 2,Trường đại học
university,Trường Tiểu học Xã Chi Lăng,Trường tiểu học
university,Trường Đại học Kỹ thuật Y tế Hải Dương Khu A,Trường đại học
university,Nhà Chuẩn,Trường đại học
university,Trường THCS xã Chi Lăng,Trường THCS
university,Trường Tiểu Học Yên Giả,Trường tiểu học
university,Trường Tiểu Học Đào Viên,Trường giáo dục phổ thông
university,Trường Đại học Sao Đỏ,Đại học công lập
university,Học viện Ngân hàng phân viện Bắc Ninh,Trường đại học
university,Học Viện Đào Tạo HMT,Trường dạy tiếng Anh
university,Học Viện Anh Ngữ EDP,Đại học tư thục
university,Học Viện Anh Ngữ Clover,Trường dạy tiếng Anh
university,Học Viện Cờ Vua Thông Thái,Trung tâm giáo dục
university,Trung tâm ngoại ngữ Full House Quế Võ,Tổ chức giáo dục
university,HỌC VIỆN TÂM TRÍ,Trung tâm đào tạo
university,Học viện Anh ngữ Forest,Trung tâm đào tạo
university,"Khoa Công nghệ sinh học, Học viện Nông nghiệp Việt Nam",Trường đại học
university,Học viện Yoga Kids Việt Nam GYS,Trung tâm giáo dục
university,Đại Học Quốc Tế Bắc Hà,Tổ chức giáo dục
university,Trường THCS Đại Bái,Trường THCS
university,Thư viện Trường Đại học Mở Hà Nội cơ sở Văn Giang,Trường đại học
university,"Nhà E, Đại học VinUni",Trường đại học
university,Tòa A5 - Trường Đại Học Sư Phạm Kỹ Thuật Hưng Yên,Trường đại học
university,"Khoa Ô tô, Đại học Sao Đỏ",Trường đại học
university,KTX - Sau đại học nông nghiệp việt nam,Trường đại học
university,Khoa Điện Tử Thông Tin - Trường Đại Học Mở Hà Nội.,Tổ chức giáo dục
university,Department of Distance Learning - Hanoi OPen University,Trường đại học
university,"Khoa Điện - Điện tử, Trường Đại học Mở Hà Nội",Trường đại học
university,Trường tiểu học Lãng Ngâm,Trường tiểu học
university,Trường THCS thị trấn Gia Bình,Trường THCS
university,Trường THCS Đại Xuân,Trường THCS
university,Đại học Kỹ thuật Y tế Hải Dương,Trường y
university,"Trung tâm Đào tạo liên tục, Trường Đại học Kinh tế quốc dân",Trường đại học
university,"Lớp Toán Thầy Hiếu - Chuyên luyện thi Đại Học 10,11,12",Trung tâm giáo dục
university,Trường THCS Phù Lương,Trường THCS
university,Trường THCS Phù Lãng,Trường THCS
university,Trường THCS Nhân Thắng,Trường THCS
university,Trường THCS Đại Phúc,Trường THCS
university,Trường Cấp 2 Định Mỗ,Trường THCS
university,Trường Tiểu học Mão Điền số 1,Trường tiểu học
university,Trường THCS Việt Hùng,Trường THCS
university,Khoa Tạo Dáng Công Nghiệp - Đại học Mở Hà Nội,Trường đại học
university,VIETPONIT ACADEMY Bắc Ninh,Trung tâm giáo dục
university,KIN MUSIC ACADEMY,Trung tâm giáo dục
university,TIẾNG ANH AFuture Academy,Trung tâm giáo dục
university,Ngọc Huyền Make Up Academy & Beauty,Trung tâm đào tạo
university,Hệ Thống Anh Ngữ Wisdom Academy,Trung tâm giáo dục
university,Trung tâm Anh ngữ Emily Academy,Trung tâm giáo dục
university,Trung tâm ngoại ngữ SISU Academy,Trung tâm giáo dục
university,Cao Đẳng Công Thương Quốc Tế - Cơ sở Bắc Ninh,Tổ chức giáo dục
university,Trường cao đẳng sư phạm Bắc Ninh,Tổ chức giáo dục
university,TRƯỜNG CAO ĐẲNG Y DƯỢC HÀ NỘI CS BẮC NINH,Trường đại học
university,Trường Cao Đẳng Y Dược Cộng Đồng,Trường đại học
university,Cao Đẳng Dược Trung Ương Hải Dương,Trường đại học
university,Trường Cao Đẳng Cơ Điện và Xây Dựng Cơ Sở 2,Trường đại học
university,Trường Cao đẳng Y tế Hải Dương,Trường dạy nghề
university,Trường Cao đẳng Nghề số 20 Bộ Quốc Phòng - Cơ sở Hải Dương,Trường dạy nghề
university,Trường Cao Đẳng Cơ Giới Xây Dựng,Trường đại học
university,"Trường Cao đẳng Công nghệ Việt - Hàn (Cơ sở 2, Khu A)",Trường cao đẳng nghề
university,Trường Cao đẳng Bắc Giang,Trường đại học
university,Trường Cao đẳng GTVT đường bộ,Trường bách khoa
university,Cao đẳng Công nghệ và Nông lâm Đông Bắc,Trường đại học
university,Trường Cao Đẳng Kỹ Thuật Công Nghiệp,Trường kỹ thuật
university,Trung tâm Công nghệ cao - BCI,Trường bách khoa
university,Trường Cao đẳng Công nghiệp Hưng Yên - Cơ sở 2,Trường bách khoa
